paperId,fieldName
3e848c395cd4d3f243212871e9721a3670918150,Medicine
8cc1ab1a26e262f3687d9330556263a36f57bb53,Computer Science
dbd5680b05443589121dfef3f094abd3e2b2d10a,Computer Science
dbd5680b05443589121dfef3f094abd3e2b2d10a,Engineering
0a10c822d477fca9cb4baab5d1f8fc601c80261b,Computer Science
0a10c822d477fca9cb4baab5d1f8fc601c80261b,Engineering
18923067f8eb2a3b10ac306027f27f226d9167f6,Computer Science
2b498ff7f71d13a7efd160bd7908b423af5cfddd,Computer Science
2ec033996addc6a52b00951319b094ee5c7f9bbc,Computer Science
62251f364d8bb7d1a01fa8a2dca4e29024326b51,Economics
751d2fedb00ec601827c4f46a2ee0c212e7e9c2e,Engineering
78fb4989b61ce8ff9bcd504416c89336acbf8d84,Materials Science
78fb4989b61ce8ff9bcd504416c89336acbf8d84,Medicine
a7eb65fa2379b62cdb434f2f15e32fdb335ef948,Computer Science
a994d9c71e3536d1d9c576429c8792d6461df365,Computer Science
b23a24ed85313c9da0855d1c22ddcc86fb7a0aac,Economics
bf6f3bf8611caf227ac9cfac3694fb468184171c,Computer Science
bf6f3bf8611caf227ac9cfac3694fb468184171c,Medicine
bf6f3bf8611caf227ac9cfac3694fb468184171c,Engineering
c79486948ddc60057e76c87e12ed1cad0f49bead,Geography
c79486948ddc60057e76c87e12ed1cad0f49bead,Computer Science
e1367035e263ee614a63f8669877aee9fe277158,Computer Science
fe5a8f57d0911f9026b6cc2479006cf0f369df27,Engineering
5db440f3f49819b96adb6fd1f8686517dae33098,Environmental Science
845b8f8bfacfdc9b908690618a097e1f334e39ba,Engineering
b641211f583230ff8d8b6912f8726a3b976732c6,Engineering
b641211f583230ff8d8b6912f8726a3b976732c6,Computer Science
fcc0a04358e59248c5ecdfa1b7df67bb30715358,Engineering
e407abf22e1b8372a9cb1f2a8bf1b6f1ce8ff896,Computer Science
de075fb3768dfa4c56b465b2fe9a0d2a12b90447,Computer Science
5f31d7512d7819da83e84abbc555d71ac36c57f2,Computer Science
5f31d7512d7819da83e84abbc555d71ac36c57f2,Geology
e448ba920d5876f66fc5cea88b56d5a0d555b6f3,Environmental Science
527fa1877bc8ce337d60cf8f4c0c5685902bd89b,Computer Science
527fa1877bc8ce337d60cf8f4c0c5685902bd89b,Geography
cb8b64ab1b2df7bb0f1d1b397a6fe6725183fd08,Computer Science
85b8033cf782110c287a4443c23d2f42f595795d,Biology
85b8033cf782110c287a4443c23d2f42f595795d,Medicine
87605d0ff3b58844e1964a41f5fa282de9c69ad7,Medicine
87605d0ff3b58844e1964a41f5fa282de9c69ad7,Engineering
87605d0ff3b58844e1964a41f5fa282de9c69ad7,Computer Science
bb128ade071c9279f0b1d94e0ff9209496d4e120,Medicine
bb128ade071c9279f0b1d94e0ff9209496d4e120,Computer Science
3d88abcdb95d7dc3f5aa50d663ddb23c9097b4bf,Geography
1fc22d9f5c6ddd66d1039a3f503059027d893fbd,Business
fcdae95d2d3b3e9b4f42656e3e30950c3ce860b4,Computer Science
551fefb7f2ebc6836cd2d5797704bbc6c422069e,Biology
551fefb7f2ebc6836cd2d5797704bbc6c422069e,Medicine
60d4e037aae288f0683d43d9ab22366db2141fc8,Geography
8fc8a385a250fc68d33a36b876fc2e0ce645bb18,Environmental Science
8fc8a385a250fc68d33a36b876fc2e0ce645bb18,Medicine
45130402ca2e5d51db09de9612d20047f22db08f,Computer Science
45130402ca2e5d51db09de9612d20047f22db08f,Engineering
45130402ca2e5d51db09de9612d20047f22db08f,Medicine
666137eb23a5c4a19b3ab56b181d027d60e2351a,Biology
666137eb23a5c4a19b3ab56b181d027d60e2351a,Medicine
9631181da28866cce98d6c609a8fe9d7e957c9f1,Computer Science
9fc9c3f86434d13ef60c1f1feb32e4abf9b7bdcb,Computer Science
9fc9c3f86434d13ef60c1f1feb32e4abf9b7bdcb,Engineering
6b256a89d870aef18217eb92bbacfba09b77d43c,Computer Science
f22e5059bbb1cecb30665f8c60369c3e6b20b130,Computer Science
f22e5059bbb1cecb30665f8c60369c3e6b20b130,Medicine
c34a0d08e33a5b99c451193d6e30a39587ffc09e,Biology
c34a0d08e33a5b99c451193d6e30a39587ffc09e,Medicine
fae55d035bd11ec4549f1a2b5eb65fcb50c3736f,Environmental Science
fae55d035bd11ec4549f1a2b5eb65fcb50c3736f,Medicine
e2787339e0dc2add5f661e503bfb108edea07057,Computer Science
7d725caa0683c6f925b6d304c64e5fec22b86826,Engineering
7d725caa0683c6f925b6d304c64e5fec22b86826,Computer Science
